"","Fecha","Open","High","Low","Close","Adj.Close","Volume","Sentimiento_Positivo","Sentimiento_Neutro","Sentimiento_Negativo"
"603",2016-10-26,201,203.190002,200.100006,202.240005,202.240005,5632800,NA,NA,NA
"604",2016-10-27,211.339996,213.699997,201.649994,204.009995,204.009995,13093700,"0","1","1"
"605",2016-10-28,204,205.320007,199.830002,199.970001,199.970001,4280100,"0","1","0"
"606",2016-10-31,202.490005,202.490005,195.809998,197.729996,197.729996,4692300,"0","0","1"
"607",2016-11-01,198.039993,198.5,188.110001,190.789993,190.789993,7060000,"1","2","0"
"608",2016-11-02,190.050003,192.699997,187.509995,188.020004,188.020004,4253400,NA,NA,NA
"609",2016-11-03,189,191.470001,187.039993,187.419998,187.419998,2653000,"0","0","1"
"610",2016-11-04,189,193.460007,185.960007,190.559998,190.559998,5146000,"1","0","1"
"611",2016-11-07,193.589996,194.289993,190.050003,193.210007,193.210007,3870100,"0","2","0"
"612",2016-11-08,193.789993,197.490005,191.259995,194.940002,194.940002,3251400,"2","0","0"
"613",2016-11-09,186.880005,192,183.949997,190.059998,190.059998,8173100,"0","1","0"
"614",2016-11-10,191.050003,191.610001,180.419998,185.350006,185.350006,6750300,"1","2","1"
"615",2016-11-11,184.240005,188.880005,183,188.559998,188.559998,3988500,NA,NA,NA
"616",2016-11-14,188,188.25,178.190002,181.449997,181.449997,6542200,"0","1","0"
"617",2016-11-15,182.779999,186.429993,182.050003,183.770004,183.770004,3902000,"0","1","0"
"618",2016-11-16,182.649994,184.729996,181.210007,183.929993,183.929993,3430400,"0","1","0"
"619",2016-11-17,183.490005,189.490005,182.110001,188.660004,188.660004,4887100,"0","2","0"
"620",2016-11-18,190.649994,193,185,185.020004,185.020004,5210300,"0","3","0"
"621",2016-11-21,185.039993,188.889999,184.410004,184.520004,184.520004,4361000,NA,NA,NA
"622",2016-11-22,185.839996,191.470001,183.710007,191.169998,191.169998,5603400,"0","1","0"
"623",2016-11-23,190.610001,195.639999,189,193.139999,193.139999,4885300,"0","1","0"
"624",2016-11-25,193.639999,197.240005,193.639999,196.649994,196.649994,2366100,"0","0","1"
"625",2016-11-28,195.479996,199.350006,194.550003,196.119995,196.119995,4529200,"0","1","0"
"626",2016-11-29,195.559998,196.729996,189.5,189.570007,189.570007,4439300,NA,NA,NA
"627",2016-11-30,191,191.889999,187.5,189.399994,189.399994,3547100,NA,NA,NA
"628",2016-12-01,188.25,188.529999,181,181.880005,181.880005,5126400,"0","1","0"
"629",2016-12-02,182.880005,184.880005,180,181.470001,181.470001,4042300,"0","1","0"
"630",2016-12-05,182.509995,188.889999,182.509995,186.800003,186.800003,4072200,NA,NA,NA
"631",2016-12-06,185.520004,186.580002,182.679993,185.850006,185.850006,3391600,NA,NA,NA
"632",2016-12-07,186.149994,193.399994,185,193.149994,193.149994,5461900,"0","1","0"
"633",2016-12-08,192.050003,192.5,189.539993,192.289993,192.289993,3194100,NA,NA,NA
"634",2016-12-09,190.869995,193.839996,190.809998,192.179993,192.179993,2722500,NA,NA,NA
"635",2016-12-12,192.800003,194.419998,191.179993,192.429993,192.429993,2438900,NA,NA,NA
"636",2016-12-13,193.179993,201.279999,193,198.149994,198.149994,6823900,NA,NA,NA
"637",2016-12-14,198.740005,203,196.759995,198.690002,198.690002,4150900,"0","1","0"
"638",2016-12-15,198.410004,200.740005,197.389999,197.580002,197.580002,3219600,NA,NA,NA
"639",2016-12-16,198.080002,202.589996,197.600006,202.490005,202.490005,3779800,NA,NA,NA
"640",2016-12-19,202.490005,204.449997,199.839996,202.729996,202.729996,3488100,NA,NA,NA
"641",2016-12-20,203.050003,209,202.5,208.789993,208.789993,4689100,"0","1","0"
"642",2016-12-21,208.449997,212.229996,207.410004,207.699997,207.699997,5207600,NA,NA,NA
"643",2016-12-22,208.220001,209.990005,206.5,208.449997,208.449997,3111100,NA,NA,NA
"644",2016-12-23,208,213.449997,207.710007,213.339996,213.339996,4662900,NA,NA,NA
"645",2016-12-27,214.880005,222.25,214.419998,219.529999,219.529999,5915700,"0","1","0"
"646",2016-12-28,221.529999,223.800003,217.199997,219.740005,219.740005,3782500,NA,NA,NA
"647",2016-12-29,218.559998,219.199997,214.119995,214.679993,214.679993,4035900,"0","1","0"
"648",2016-12-30,216.300003,217.5,211.679993,213.690002,213.690002,4642600,"1","1","0"
"649",2017-01-03,214.860001,220.330002,210.960007,216.990005,216.990005,5923300,NA,NA,NA
"650",2017-01-04,214.75,228,214.309998,226.990005,226.990005,11213500,"0","1","0"
"651",2017-01-05,226.419998,227.479996,221.949997,226.75,226.75,5911700,NA,NA,NA
"652",2017-01-06,226.929993,230.309998,225.449997,229.009995,229.009995,5527900,NA,NA,NA
"653",2017-01-09,228.970001,231.919998,228,231.279999,231.279999,3957000,NA,NA,NA
"654",2017-01-10,232,232,226.889999,229.869995,229.869995,3660000,"0","1","0"
"655",2017-01-11,229.070007,229.979996,226.679993,229.729996,229.729996,3650800,NA,NA,NA
"656",2017-01-12,229.059998,230.699997,225.580002,229.589996,229.589996,3790200,NA,NA,NA
"657",2017-01-13,230,237.850006,229.589996,237.75,237.75,6093000,"0","1","0"
"658",2017-01-17,236.699997,239.960007,234.369995,235.580002,235.580002,4611900,NA,NA,NA
"659",2017-01-18,236.649994,239.710007,235.580002,238.360001,238.360001,3769000,"0","2","0"
"660",2017-01-19,247.25,248.679993,240.75,243.759995,243.759995,7732300,"1","3","1"
"661",2017-01-20,245.460007,246,243.009995,244.729996,244.729996,4204300,NA,NA,NA
"662",2017-01-23,245.850006,250.889999,245.5,248.919998,248.919998,6262900,NA,NA,NA
"663",2017-01-24,250,254.800003,249.649994,254.610001,254.610001,4965500,"0","2","0"
"664",2017-01-25,257.309998,258.459991,251.800003,254.470001,254.470001,5142600,NA,NA,NA
"665",2017-01-26,254.289993,255.740005,250.75,252.509995,252.509995,3152100,NA,NA,NA
"666",2017-01-27,251.380005,253,248.520004,252.949997,252.949997,3166300,"1","1","0"
"667",2017-01-30,252.529999,255.289993,247.100006,250.630005,250.630005,3801100,"0","0","1"
"668",2017-01-31,249.240005,255.889999,247.699997,251.929993,251.929993,4116100,NA,NA,NA
"669",2017-02-01,253.050003,253.199997,249.050003,249.240005,249.240005,3958800,NA,NA,NA
"670",2017-02-02,248.339996,252.419998,247.710007,251.550003,251.550003,2499800,NA,NA,NA
"671",2017-02-03,251.910004,252.179993,249.679993,251.330002,251.330002,2186700,"0","1","1"
"672",2017-02-06,251,257.820007,250.630005,257.769989,257.769989,3562500,NA,NA,NA
"673",2017-02-07,258.190002,260,256.420013,257.480011,257.480011,4244800,"0","1","0"
"674",2017-02-08,257.350006,263.359985,256.200012,262.079987,262.079987,3933000,NA,NA,NA
"675",2017-02-09,266.25,271.179993,266.149994,269.200012,269.200012,7820200,"0","1","0"
"676",2017-02-10,269.790009,270.950012,266.109985,269.230011,269.230011,3619700,NA,NA,NA
"677",2017-02-13,270.73999,280.790009,270.51001,280.600006,280.600006,7029600,NA,NA,NA
"678",2017-02-14,279.029999,287.390015,278.609985,280.980011,280.980011,7329400,NA,NA,NA
"679",2017-02-15,280,282.23999,276.440002,279.76001,279.76001,4947900,NA,NA,NA
"680",2017-02-16,277.600006,280,268.5,268.950012,268.950012,7077300,NA,NA,NA
"681",2017-02-17,265.799988,272.890015,264.149994,272.230011,272.230011,6257100,"0","1","0"
"682",2017-02-21,275.450012,281.399994,274.01001,277.390015,277.390015,5676700,NA,NA,NA
"683",2017-02-22,280.309998,283.450012,272.600006,273.51001,273.51001,8755000,NA,NA,NA
"684",2017-02-23,264,264.660004,255.559998,255.990005,255.990005,14915200,NA,NA,NA
"685",2017-02-24,252.660004,258.25,250.199997,257,257,8171600,NA,NA,NA
"686",2017-02-27,248.169998,248.360001,242.009995,246.229996,246.229996,11460800,NA,NA,NA
"687",2017-02-28,244.190002,251,243.899994,249.990005,249.990005,6078100,"1","0","0"
"688",2017-03-01,254.179993,254.850006,249.110001,250.020004,250.020004,4809500,NA,NA,NA
"689",2017-03-02,249.710007,253.279999,248.270004,250.479996,250.479996,3351800,NA,NA,NA
"690",2017-03-03,250.740005,251.899994,249,251.570007,251.570007,2919400,NA,NA,NA
"691",2017-03-06,247.910004,251.699997,247.509995,251.210007,251.210007,3355500,NA,NA,NA
"692",2017-03-07,251.919998,253.889999,248.320007,248.589996,248.589996,3459500,NA,NA,NA
"693",2017-03-08,247,250.070007,245.320007,246.869995,246.869995,3725200,"0","1","0"
"694",2017-03-09,247.630005,248.660004,243,244.899994,244.899994,3879300,NA,NA,NA
"695",2017-03-10,246.210007,246.5,243,243.690002,243.690002,3066300,NA,NA,NA
"696",2017-03-13,244.820007,246.850006,242.779999,246.169998,246.169998,3022600,NA,NA,NA
"697",2017-03-14,246.110001,258.119995,246.020004,258,258,7598400,NA,NA,NA
"698",2017-03-15,257,261,254.270004,255.729996,255.729996,5330800,NA,NA,NA
"699",2017-03-16,262.399994,265.75,259.059998,262.049988,262.049988,7132200,NA,NA,NA
"700",2017-03-17,264,265.329987,261.200012,261.5,261.5,6497500,NA,NA,NA
"701",2017-03-20,260.600006,264.549988,258.820007,261.920013,261.920013,3614300,NA,NA,NA
"702",2017-03-21,262.829987,264.799988,250.240005,250.679993,250.679993,6908600,NA,NA,NA
"703",2017-03-22,251.559998,255.070007,250.509995,255.009995,255.009995,4059300,NA,NA,NA
"704",2017-03-23,255.389999,257.670013,253.300003,254.779999,254.779999,3320200,NA,NA,NA
"705",2017-03-24,255.699997,263.890015,255.009995,263.160004,263.160004,5647300,NA,NA,NA
"706",2017-03-27,260.600006,270.570007,259.75,270.220001,270.220001,6230800,NA,NA,NA
"707",2017-03-28,277.019989,280.679993,275,277.450012,277.450012,7987600,NA,NA,NA
"708",2017-03-29,278.339996,279.600006,275.540009,277.380005,277.380005,3676200,NA,NA,NA
"709",2017-03-30,278.040009,282,277.209991,277.920013,277.920013,4148400,NA,NA,NA
"710",2017-03-31,278.730011,279.679993,276.320007,278.299988,278.299988,3294600,NA,NA,NA
"711",2017-04-03,286.899994,299,284.579987,298.519989,298.519989,13888600,NA,NA,NA
"712",2017-04-04,296.890015,304.809998,294.529999,303.700012,303.700012,10134600,NA,NA,NA
"713",2017-04-05,302.040009,304.880005,294.200012,295,295,7880900,NA,NA,NA
"714",2017-04-06,296.880005,301.940002,294.100006,298.700012,298.700012,5520600,"0","1","0"
"715",2017-04-07,297.5,302.690002,297.149994,302.540009,302.540009,4579600,NA,NA,NA
"716",2017-04-10,309.149994,313.730011,308.709991,312.390015,312.390015,7664500,NA,NA,NA
"717",2017-04-11,313.380005,313.470001,305.5,308.709991,308.709991,5724600,NA,NA,NA
"718",2017-04-12,306.339996,308.450012,296.320007,296.839996,296.839996,6050700,NA,NA,NA
"719",2017-04-13,296.700012,307.390015,295.299988,304,304,9284600,NA,NA,NA
"720",2017-04-17,302.700012,304,298.679993,301.440002,301.440002,4138700,NA,NA,NA
"721",2017-04-18,299.700012,300.839996,297.899994,300.25,300.25,3035700,"1","0","0"
"722",2017-04-19,302.459991,306.619995,302.109985,305.519989,305.519989,3898000,"0","1","0"
"723",2017-04-20,306.51001,309.149994,300.230011,302.51001,302.51001,6149400,"0","1","0"
"724",2017-04-21,302,306.399994,300.420013,305.600006,305.600006,4509800,NA,NA,NA
"725",2017-04-24,309.220001,310.549988,306.019989,308.029999,308.029999,5083500,"0","1","0"
"726",2017-04-25,308,313.980011,305.859985,313.790009,313.790009,6737700,NA,NA,NA
"727",2017-04-26,312.369995,314.5,309,310.170013,310.170013,4695000,NA,NA,NA
"728",2017-04-27,311.690002,313.089996,307.5,308.630005,308.630005,3468600,NA,NA,NA
"729",2017-04-28,309.829987,314.799988,308,314.070007,314.070007,4463400,NA,NA,NA
"730",2017-05-01,314.880005,327.25,314.809998,322.829987,322.829987,8829600,NA,NA,NA
"731",2017-05-02,324,327.660004,316.559998,318.890015,318.890015,5382800,NA,NA,NA
"732",2017-05-03,317.670013,321.529999,310.450012,311.019989,311.019989,7133400,NA,NA,NA
"733",2017-05-04,307.440002,307.769989,290.76001,295.459991,295.459991,14152000,"0","1","0"
"734",2017-05-05,298,308.549988,296.799988,308.350006,308.350006,8177300,"0","3","0"
"735",2017-05-08,310.899994,313.790009,305.820007,307.190002,307.190002,7006500,NA,NA,NA
"736",2017-05-09,309.380005,321.98999,309.100006,321.26001,321.26001,9676500,NA,NA,NA
"737",2017-05-10,321.559998,325.5,318.119995,325.220001,325.220001,5741600,"0","2","0"
"738",2017-05-11,323.399994,326,319.600006,323.100006,323.100006,4753800,NA,NA,NA
"739",2017-05-12,325.480011,327,321.529999,324.809998,324.809998,4121600,NA,NA,NA
"740",2017-05-15,318.380005,320.200012,312.529999,315.880005,315.880005,7622000,NA,NA,NA
"741",2017-05-16,317.589996,320.059998,315.140015,317.01001,317.01001,4152500,NA,NA,NA
"742",2017-05-17,314.390015,314.630005,305.5,306.109985,306.109985,6711900,NA,NA,NA
"743",2017-05-18,307,313.940002,305.309998,313.059998,313.059998,5653800,NA,NA,NA
"744",2017-05-19,315.5,316.5,310.200012,310.829987,310.829987,4687600,"0","1","0"
"745",2017-05-22,312.799988,314.369995,306.799988,310.350006,310.350006,4329200,"1","1","0"
"746",2017-05-23,310.459991,310.730011,303.480011,303.859985,303.859985,4318400,NA,NA,NA
"747",2017-05-24,306.51001,311,305.399994,310.220001,310.220001,5033300,NA,NA,NA
"748",2017-05-25,311.019989,316.970001,307.809998,316.829987,316.829987,5014000,NA,NA,NA
"749",2017-05-26,317.279999,325.48999,316.309998,325.140015,325.140015,7802200,NA,NA,NA
"750",2017-05-30,326,336.279999,325.76001,335.100006,335.100006,7782900,NA,NA,NA
"751",2017-05-31,337.690002,342.890015,335.160004,341.01001,341.01001,9963400,NA,NA,NA
"752",2017-06-01,344,344.880005,337.290009,340.369995,340.369995,7608000,NA,NA,NA
"753",2017-06-02,339.769989,342.880005,335.929993,339.850006,339.850006,5590200,NA,NA,NA
"754",2017-06-05,338.5,348.440002,334.209991,347.320007,347.320007,6784400,"0","0","1"
"755",2017-06-06,344.700012,359.48999,339.970001,352.850006,352.850006,11086800,"0","1","0"
"756",2017-06-07,356.339996,360.5,355.140015,359.649994,359.649994,9398000,NA,NA,NA
"757",2017-06-08,363.75,371.899994,360.220001,370,370,9009800,"0","3","0"
"758",2017-06-09,374.420013,376.869995,354.799988,357.320007,357.320007,17261400,NA,NA,NA
"759",2017-06-12,357.98999,364.5,350.619995,359.01001,359.01001,10517700,NA,NA,NA
"760",2017-06-13,367.619995,376,366.609985,375.950012,375.950012,11807900,"0","1","0"
"761",2017-06-14,381.089996,384.25,376.309998,380.660004,380.660004,12818400,NA,NA,NA
"762",2017-06-15,372.5,375.459991,366.48999,375.339996,375.339996,10426500,NA,NA,NA
"763",2017-06-16,377.980011,378.01001,370.100006,371.399994,371.399994,6731000,NA,NA,NA
"764",2017-06-19,375,376.700012,367.799988,369.799988,369.799988,6549300,NA,NA,NA
"765",2017-06-20,376.670013,378.880005,369.730011,372.23999,372.23999,7438700,NA,NA,NA
"766",2017-06-21,374.350006,376.98999,368.019989,376.399994,376.399994,4923200,NA,NA,NA
"767",2017-06-22,377.98999,385,373.570007,382.609985,382.609985,7529800,NA,NA,NA
"768",2017-06-23,382.450012,386.98999,379.350006,383.450012,383.450012,6445800,NA,NA,NA
"769",2017-06-26,386.690002,386.950012,373.100006,377.48999,377.48999,6604100,NA,NA,NA
"770",2017-06-27,376.399994,376.399994,362.019989,362.369995,362.369995,6996400,NA,NA,NA
"771",2017-06-28,366.679993,371.73999,362.519989,371.23999,371.23999,6302500,NA,NA,NA
"772",2017-06-29,370.609985,371,354.100006,360.75,360.75,8221000,"0","1","0"
"773",2017-06-30,363.709991,366.769989,359.619995,361.609985,361.609985,5848500,"1","3","0"
"774",2017-07-03,370.23999,371.350006,351.5,352.619995,352.619995,6305400,"0","4","0"
"775",2017-07-05,347.200012,347.23999,326.329987,327.089996,327.089996,17046700,NA,NA,NA
"776",2017-07-06,317.26001,320.790009,306.299988,308.829987,308.829987,19324500,NA,NA,NA
"777",2017-07-07,313.5,317,307.380005,313.220001,313.220001,14176900,"0","1","0"
"778",2017-07-10,312.899994,317.940002,303.130005,316.049988,316.049988,13820900,"0","1","0"
"779",2017-07-11,316,327.279999,314.299988,327.220001,327.220001,11559400,"1","1","0"
"780",2017-07-12,330.399994,333.100006,324.5,329.519989,329.519989,10346100,NA,NA,NA
"781",2017-07-13,330.109985,331.600006,319.970001,323.410004,323.410004,8594500,NA,NA,NA
"782",2017-07-14,323.190002,328.420013,321.220001,327.779999,327.779999,5625200,NA,NA,NA
"783",2017-07-17,325.540009,327.100006,313.450012,319.570007,319.570007,9876900,"0","1","0"
"784",2017-07-18,317.5,329.130005,315.660004,328.23999,328.23999,6373700,NA,NA,NA
"785",2017-07-19,328.230011,331.649994,323.220001,325.26001,325.26001,6357000,NA,NA,NA
"786",2017-07-20,326.899994,330.220001,324.200012,329.920013,329.920013,5166200,NA,NA,NA
"787",2017-07-21,329.459991,331.26001,325.799988,328.399994,328.399994,4901600,NA,NA,NA
"788",2017-07-24,330.23999,343.399994,330.01001,342.519989,342.519989,8637100,NA,NA,NA
"789",2017-07-25,345,345.600006,334.149994,339.600006,339.600006,6989200,NA,NA,NA
"790",2017-07-26,340.359985,345.5,338.119995,343.850006,343.850006,4820800,"2","10","2"
"791",2017-07-27,346,347.5,326.290009,334.459991,334.459991,8302400,"0","0","1"
"792",2017-07-28,336.890015,339.600006,332.51001,335.070007,335.070007,4880400,NA,NA,NA
"793",2017-07-31,335.5,341.48999,321.040009,323.470001,323.470001,8535100,NA,NA,NA
"794",2017-08-01,323,324.450012,316.130005,319.570007,319.570007,8303100,NA,NA,NA
"795",2017-08-02,318.940002,327.119995,311.220001,325.890015,325.890015,13091500,"0","1","0"
"796",2017-08-03,345.329987,350,343.149994,347.089996,347.089996,13535000,NA,NA,NA
"797",2017-08-04,347,357.269989,343.299988,356.910004,356.910004,9268900,NA,NA,NA
"798",2017-08-07,357.350006,359.480011,352.75,355.170013,355.170013,6324500,NA,NA,NA
"799",2017-08-08,357.529999,368.579987,357.399994,365.220001,365.220001,7449800,NA,NA,NA
"800",2017-08-09,361,370,358.950012,363.529999,363.529999,6892100,"0","1","0"
"801",2017-08-10,361.600006,366.649994,354.660004,355.399994,355.399994,7092900,NA,NA,NA
"802",2017-08-11,356.970001,361.26001,353.619995,357.869995,357.869995,4365800,NA,NA,NA
"803",2017-08-14,364.630005,367.660004,362.600006,363.799988,363.799988,4502700,"0","1","0"
"804",2017-08-15,365.200012,365.48999,359.369995,362.329987,362.329987,3085100,NA,NA,NA
"805",2017-08-16,363,366.5,362.519989,362.910004,362.910004,3413800,NA,NA,NA
"806",2017-08-17,361.209991,363.299988,351.589996,351.920013,351.920013,5027700,NA,NA,NA
"807",2017-08-18,352.910004,354,345.799988,347.459991,347.459991,5408200,NA,NA,NA
"808",2017-08-21,345.820007,345.820007,331.850006,337.859985,337.859985,6495400,"0","2","0"
"809",2017-08-22,341.130005,342.23999,337.369995,341.350006,341.350006,4322000,NA,NA,NA
"810",2017-08-23,338.98999,353.48999,338.299988,352.769989,352.769989,4954500,NA,NA,NA
"811",2017-08-24,352.519989,356.660004,349.73999,352.929993,352.929993,4584700,"0","1","0"
"812",2017-08-25,354.23999,355.690002,347.299988,348.049988,348.049988,3484000,"0","1","0"
"813",2017-08-28,347.279999,347.350006,339.720001,345.660004,345.660004,3764000,NA,NA,NA
"814",2017-08-29,339.480011,349.049988,338.75,347.359985,347.359985,4073700,NA,NA,NA
"815",2017-08-30,349.670013,353.470001,347,353.179993,353.179993,3412900,NA,NA,NA
"816",2017-08-31,353.549988,358.440002,352.820007,355.899994,355.899994,4072800,NA,NA,NA
"817",2017-09-01,356.119995,357.589996,353.690002,355.399994,355.399994,3049500,NA,NA,NA
"818",2017-09-05,353.799988,355.48999,345.890015,349.589996,349.589996,3835100,NA,NA,NA
"819",2017-09-06,349.5,350.980011,341.559998,344.529999,344.529999,4091400,NA,NA,NA
"820",2017-09-07,345.980011,352.480011,343.450012,350.609985,350.609985,4239200,"0","0","1"
"821",2017-09-08,348.98999,349.779999,342.299988,343.399994,343.399994,3263500,NA,NA,NA
"822",2017-09-11,351.350006,363.709991,350,363.690002,363.690002,7667100,"0","1","0"
"823",2017-09-12,364.48999,368.76001,360.399994,362.75,362.75,5972900,NA,NA,NA
"824",2017-09-13,363.820007,368.070007,359.589996,366.230011,366.230011,4185200,"0","0","1"
"825",2017-09-14,364.329987,377.959991,362.630005,377.640015,377.640015,7202500,NA,NA,NA
"826",2017-09-15,374.51001,380,372.700012,379.809998,379.809998,5420500,NA,NA,NA
"827",2017-09-18,380.25,389.609985,377.679993,385,385,7188000,NA,NA,NA
"828",2017-09-19,380,382.390015,373.570007,375.100006,375.100006,6451900,NA,NA,NA
"829",2017-09-20,373,378.25,371.070007,373.910004,373.910004,4919100,NA,NA,NA
"830",2017-09-21,374.899994,376.829987,364.51001,366.480011,366.480011,4618200,"0","1","0"
"831",2017-09-22,366.48999,369.899994,350.880005,351.089996,351.089996,8159400,"0","1","0"
"832",2017-09-25,353.149994,357.470001,342.880005,344.98999,344.98999,7605900,NA,NA,NA
"833",2017-09-26,350.929993,351.23999,340.899994,345.25,345.25,7156300,NA,NA,NA
"834",2017-09-27,349.899994,351.48999,340.5,340.970001,340.970001,6060300,NA,NA,NA
"835",2017-09-28,339.880005,342.75,335.399994,339.600006,339.600006,5319600,NA,NA,NA
"836",2017-09-29,341.859985,344.679993,338.600006,341.100006,341.100006,5107100,"0","1","0"
"837",2017-10-02,342.519989,343.700012,335.51001,341.529999,341.529999,5286800,NA,NA,NA
"838",2017-10-03,335.899994,348.549988,331.279999,348.140015,348.140015,10153600,NA,NA,NA
"839",2017-10-04,351.25,358.619995,349.600006,355.01001,355.01001,8163500,NA,NA,NA
"840",2017-10-05,356,357.440002,351.350006,355.329987,355.329987,4171700,NA,NA,NA
"841",2017-10-06,353.100006,360.100006,352.25,356.880005,356.880005,4297500,"0","0","1"
"842",2017-10-09,349.649994,351.75,342.670013,342.940002,342.940002,7493700,NA,NA,NA
"843",2017-10-10,346.799988,355.630005,345.529999,355.589996,355.589996,6978500,"2","11","2"
"844",2017-10-11,353.890015,357.600006,351.149994,354.600006,354.600006,4500800,"0","1","1"
"845",2017-10-12,352.950012,359.779999,352.640015,355.679993,355.679993,4087000,NA,NA,NA
"846",2017-10-13,356.980011,358.48999,353.679993,355.570007,355.570007,3540500,NA,NA,NA
"847",2017-10-16,353.76001,354.480011,347.160004,350.600006,350.600006,5375500,NA,NA,NA
"848",2017-10-17,350.910004,356.220001,350.070007,355.75,355.75,3293300,"0","0","1"
"849",2017-10-18,355.970001,363,354.130005,359.649994,359.649994,4939100,"0","1","0"
"850",2017-10-19,355.559998,357.149994,348.200012,351.809998,351.809998,5061800,"0","1","0"
"851",2017-10-20,352.690002,354.549988,344.339996,345.100006,345.100006,4930400,NA,NA,NA
"852",2017-10-23,349.880005,349.950012,336.25,337.019989,337.019989,5747300,NA,NA,NA
"853",2017-10-24,338.799988,342.799988,336.160004,337.339996,337.339996,4491700,"0","1","0"
"854",2017-10-25,336.700012,337.5,323.559998,325.839996,325.839996,8594100,NA,NA,NA
"855",2017-10-26,327.779999,330.230011,323.200012,326.170013,326.170013,5023500,"0","1","0"
"856",2017-10-27,319.75,324.589996,316.660004,320.869995,320.869995,6979700,NA,NA,NA
"857",2017-10-30,319.179993,323.779999,317.25,320.079987,320.079987,4254400,"0","1","0"
"858",2017-10-31,320.230011,331.950012,320.179993,331.529999,331.529999,5672300,NA,NA,NA
"859",2017-11-01,332.25,332.609985,320.26001,321.079987,321.079987,8457300,NA,NA,NA
"860",2017-11-02,300.130005,308.690002,292.630005,299.26001,299.26001,19791400,"0","0","2"
"861",2017-11-03,299.5,306.25,295.130005,306.089996,306.089996,8894000,NA,NA,NA
"862",2017-11-06,307,307.5,299.01001,302.779999,302.779999,6474100,NA,NA,NA
"863",2017-11-07,301.019989,306.5,300.029999,306.049988,306.049988,5294300,"0","0","1"
"864",2017-11-08,305.5,306.890015,301.299988,304.390015,304.390015,4725300,NA,NA,NA
"865",2017-11-09,302.5,304.459991,296.299988,302.98999,302.98999,5447100,"0","1","0"
"866",2017-11-10,302.5,308.359985,301.850006,302.98999,302.98999,4625400,NA,NA,NA
"867",2017-11-13,300.130005,316.799988,299.109985,315.399994,315.399994,7584900,NA,NA,NA
"868",2017-11-14,315,316.350006,306.899994,308.700012,308.700012,5676100,"0","0","1"
"869",2017-11-15,306.01001,312.48999,301.5,311.299988,311.299988,5978700,"0","1","1"
"870",2017-11-16,313.98999,318.140015,311.299988,312.5,312.5,5822100,NA,NA,NA
"871",2017-11-17,325.670013,326.670013,313.149994,315.049988,315.049988,13735100,"2","11","3"
"872",2017-11-20,313.790009,315.5,304.75,308.73999,308.73999,8247700,NA,NA,NA
"873",2017-11-21,310.859985,318.230011,308.709991,317.809998,317.809998,7261300,NA,NA,NA
"874",2017-11-22,316.769989,317.420013,311.839996,312.600006,312.600006,4917600,NA,NA,NA
"875",2017-11-24,313.790009,316.410004,311,315.549988,315.549988,3244100,NA,NA,NA
"876",2017-11-27,313.25,317.339996,309.51001,316.809998,316.809998,4555900,NA,NA,NA
"877",2017-11-28,316.359985,320,313.920013,317.549988,317.549988,4949500,NA,NA,NA
"878",2017-11-29,317.299988,318,301.230011,307.540009,307.540009,8767400,NA,NA,NA
"879",2017-11-30,308.559998,310.700012,304.540009,308.850006,308.850006,4351600,"0","2","1"
"880",2017-12-01,305.440002,310.320007,305.049988,306.529999,306.529999,4292900,"0","1","1"
"881",2017-12-04,306.5,308.269989,300.609985,305.200012,305.200012,5835100,NA,NA,NA
"882",2017-12-05,302,308,301,303.700012,303.700012,4646500,NA,NA,NA
"883",2017-12-06,300.100006,313.390015,300,313.26001,313.26001,7195300,NA,NA,NA
"884",2017-12-07,312,318.630005,311.049988,311.23999,311.23999,4780600,NA,NA,NA
"885",2017-12-08,314.600006,316.980011,311.26001,315.130005,315.130005,3468500,"1","1","0"
"886",2017-12-11,314.630005,329.01001,313.75,328.910004,328.910004,7938000,"0","1","0"
"887",2017-12-12,330.450012,341.440002,330.029999,341.029999,341.029999,8733200,NA,NA,NA
"888",2017-12-13,340.929993,344.220001,336.5,339.029999,339.029999,6221500,NA,NA,NA
"889",2017-12-14,341.01001,347.440002,336.899994,337.890015,337.890015,5799900,"0","1","0"
"890",2017-12-15,342.040009,343.899994,335.76001,343.450012,343.450012,6933200,"0","1","0"
"891",2017-12-18,344.899994,346.730011,337.579987,338.869995,338.869995,5476200,NA,NA,NA
"892",2017-12-19,340.26001,341.48999,330.299988,331.100006,331.100006,6825000,"0","1","0"
"893",2017-12-20,332.690002,333.100006,325.040009,328.980011,328.980011,5953800,NA,NA,NA
"894",2017-12-21,329.589996,333.73999,327.209991,331.660004,331.660004,4385200,"1","0","0"
"895",2017-12-22,329.51001,330.920013,324.820007,325.200012,325.200012,4215800,"0","1","0"
"896",2017-12-26,323.829987,323.940002,316.579987,317.290009,317.290009,4378400,"0","1","0"
"897",2017-12-27,316,317.679993,310.75,311.640015,311.640015,4712100,NA,NA,NA
"898",2017-12-28,311.75,315.820007,309.540009,315.359985,315.359985,4316300,NA,NA,NA
"899",2017-12-29,316.179993,316.410004,310,311.350006,311.350006,3777200,NA,NA,NA
"900",2018-01-02,312,322.109985,311,320.529999,320.529999,4352200,NA,NA,NA
"901",2018-01-03,321,325.25,315.549988,317.25,317.25,4521500,"0","2","0"
"902",2018-01-04,312.869995,318.549988,305.679993,314.619995,314.619995,9946300,NA,NA,NA
"903",2018-01-05,316.619995,317.23999,312,316.579987,316.579987,4591200,"0","1","0"
